LoadID,DateKey,TableName,RecordCount,MissingValues,ErrorCount,LoadDurationSeconds,LoadStatus
3202,465,Loan,163626,3008,58,659,Success
3203,327,Branch,73947,4498,47,513,Success
3204,385,Transaction,65538,4586,141,414,Success
3205,603,Card,137819,1087,310,76,Success
3206,148,Card,164753,290,208,391,Fail
3207,950,Product,28208,2203,179,549,Success
3208,22,Account,188173,4126,130,501,Success
3209,72,Account,33154,2084,318,662,Success
3210,747,Card,63285,3859,411,330,Success
3211,311,Product,111874,2054,102,786,Success
3212,403,Customer,92771,4049,264,282,Success
3213,899,Customer,7326,1924,446,285,Success
3214,453,Transaction,196586,3793,484,419,Success
3215,248,Customer,37854,591,381,357,Fail
3216,58,Card,114094,1133,455,573,Success
3217,408,Customer,56843,1775,421,54,Success
3218,616,Loan,58598,247,128,28,Success
3219,582,Product,4476,522,367,235,Success
3220,139,Card,139867,2893,373,706,Success
3221,514,Branch,51380,808,221,777,Success
3222,907,Card,13323,1802,83,24,Success
3223,813,Account,36353,4656,326,94,Success
3224,1010,Branch,46652,4199,78,294,Success
3225,631,Account,35165,1610,90,661,Fail
3226,455,Product,110597,352,100,368,Success
3227,616,Account,141479,2128,123,243,Success
3228,55,Customer,11407,4017,497,621,Success
3229,993,Product,143289,1027,288,779,Fail
3230,36,Card,36599,4108,330,505,Success
3231,663,Card,27193,373,319,232,Success
3232,1006,Account,13740,4705,345,638,Success
3233,350,Card,73761,4583,471,598,Success
3234,263,Card,144935,4125,375,575,Success
3235,328,Account,83203,4092,130,119,Fail
3236,1015,Transaction,49657,4776,129,248,Success
3237,47,Branch,8656,1784,443,593,Success
3238,279,Customer,132648,3920,214,584,Success
3239,735,Customer,89235,133,335,263,Success
3240,862,Account,197851,3343,236,196,Success
3241,164,Product,87733,2040,396,145,Success
3242,263,Transaction,43509,4780,379,67,Success
3243,186,Loan,55391,219,171,650,Success
3244,405,Account,41077,3366,245,401,Success
3245,377,Product,138272,4090,242,702,Success
3246,170,Loan,98293,4132,100,232,Success
3247,571,Loan,151971,3482,335,291,Success
3248,1004,Customer,195400,1320,326,574,Success
3249,904,Branch,69565,4169,479,705,Success
3250,406,Account,130965,2252,189,799,Success
3251,375,Customer,34757,425,346,438,Success
3252,585,Card,13162,4472,348,580,Success
3253,975,Account,189899,3367,168,798,Success
3254,304,Account,187663,3582,435,419,Success
3255,303,Account,133604,2906,23,642,Success
3256,37,Customer,47516,2581,220,412,Success
3257,1,Product,48149,2570,325,630,Success
3258,278,Transaction,45979,4764,2,496,Fail
3259,940,Account,70547,2969,428,594,Success
3260,929,Card,12930,4836,486,668,Success
3261,3,Product,50368,4015,227,632,Success
3262,428,Product,110850,3479,29,733,Success
3263,380,Product,137003,4102,274,737,Success
3264,48,Transaction,6205,1815,90,613,Success
3265,440,Loan,27458,4441,207,689,Fail
3266,723,Account,124142,3007,267,376,Success
3267,665,Loan,6898,1764,176,230,Success
3268,325,Card,117876,852,73,307,Fail
3269,453,Account,127892,291,119,539,Success
3270,248,Transaction,45669,981,404,786,Success
3271,620,Account,111812,2373,186,26,Success
3272,82,Customer,37870,4602,212,58,Success
3273,501,Account,55558,3527,492,694,Success
3274,753,Customer,169414,4099,161,531,Success
3275,562,Customer,127485,1256,318,196,Success
3276,494,Product,153399,1023,215,348,Fail
3277,676,Account,110471,478,149,426,Success
3278,1088,Transaction,21983,2173,165,165,Fail
3279,908,Account,155457,2758,140,151,Fail
3280,659,Loan,148153,2964,271,426,Success
3281,52,Account,13280,1685,254,666,Success
3282,768,Loan,67246,2581,487,709,Success
3283,749,Loan,73959,4838,150,420,Success
3284,766,Loan,30626,3423,184,768,Success
3285,775,Customer,117196,3544,97,140,Success
3286,533,Branch,175155,1842,200,495,Success
3287,975,Product,131721,2987,238,131,Fail
3288,933,Loan,66321,2093,238,746,Success
3289,1041,Card,16321,172,436,790,Success
3290,876,Customer,82578,3056,105,280,Success
3291,393,Loan,51797,4441,187,712,Success
3292,644,Branch,12966,2086,33,643,Success
3293,122,Customer,187894,4161,187,777,Success
3294,19,Card,47619,2749,457,772,Success
3295,794,Account,70140,4377,143,743,Success
3296,678,Account,151571,667,25,517,Success
3297,1020,Loan,178892,554,482,775,Success
3298,21,Branch,189732,779,288,704,Fail
3299,892,Card,6280,4848,126,202,Success
3300,444,Product,1900,4928,92,339,Success
3301,978,Loan,148962,4088,11,527,Success
3302,123,Account,183834,363,107,50,Fail
3303,853,Branch,24987,3477,474,226,Success
3304,365,Account,180595,1013,58,763,Success
3305,460,Card,43987,2932,334,670,Success
3306,716,Branch,43076,1222,289,52,Success
3307,28,Loan,10991,3338,388,223,Fail
3308,423,Branch,43734,4616,147,164,Success
3309,896,Loan,25115,2495,308,457,Success
3310,666,Card,189509,994,144,506,Fail
3311,103,Card,145956,4038,221,172,Success
3312,491,Product,28203,1482,334,692,Success
3313,1032,Account,158624,2900,7,466,Success
3314,533,Account,76515,2702,265,93,Success
3315,529,Customer,27339,503,359,416,Success
3316,328,Branch,104229,142,129,760,Success
3317,957,Transaction,181934,3452,281,66,Success
3318,23,Branch,17843,154,366,373,Success
3319,759,Transaction,82079,810,31,386,Success
3320,127,Account,149006,467,470,748,Success
3321,782,Card,58583,306,152,709,Success
3322,119,Customer,19932,3697,477,236,Success
3323,660,Loan,119982,575,499,103,Fail
3324,49,Product,58310,2458,172,416,Success
3325,800,Branch,80313,3659,137,137,Fail
3326,948,Customer,153304,4647,78,413,Success
3327,177,Customer,3705,3664,391,278,Success
3328,1093,Transaction,56137,4025,20,668,Success
3329,964,Card,176690,145,151,541,Success
3330,850,Card,28411,4651,39,691,Success
3331,553,Product,194987,297,6,635,Success
3332,938,Branch,24731,603,441,192,Success
3333,631,Card,157131,3318,265,44,Success
3334,154,Transaction,70922,4995,355,279,Success
3335,216,Product,75795,1548,26,32,Fail
3336,301,Customer,187349,1998,276,219,Success
3337,457,Transaction,149000,2362,400,486,Success
3338,658,Customer,157953,3966,201,167,Success
3339,974,Branch,45494,494,110,55,Fail
3340,565,Card,18104,709,313,56,Success
3341,947,Account,46558,1982,381,521,Success
3342,431,Customer,71203,3793,426,607,Success
3343,301,Branch,196520,2106,236,242,Success
3344,641,Customer,180968,3201,162,69,Success
3345,469,Branch,61441,3466,178,796,Success
3346,477,Account,2274,74,194,792,Success
3347,495,Transaction,65719,1909,38,434,Success
3348,162,Branch,43088,2076,457,366,Success
3349,398,Product,60139,2160,38,506,Success
3350,703,Card,142148,2746,218,577,Success
3351,1001,Branch,53814,4770,59,381,Success
3352,42,Transaction,83970,4745,489,20,Success
3353,585,Account,176601,1039,313,260,Success
3354,499,Product,13925,3449,356,633,Success
3355,826,Transaction,166706,3241,499,529,Success
3356,145,Customer,128692,3804,372,280,Success
3357,155,Customer,121919,3144,387,755,Fail
3358,304,Customer,185904,2566,94,136,Success
3359,511,Branch,175695,2520,166,423,Success
3360,320,Loan,75492,1606,482,707,Success
3361,148,Loan,167651,1456,27,553,Success
3362,353,Transaction,17507,4031,208,759,Success
3363,106,Transaction,151007,3124,146,731,Success
3364,639,Account,48080,274,301,523,Success
3365,675,Loan,1616,4325,491,336,Success
3366,276,Account,151676,2369,296,102,Success
3367,657,Loan,161978,1169,306,754,Success
3368,1013,Loan,66739,2578,56,362,Success
3369,57,Transaction,87784,362,344,786,Success
3370,336,Card,35149,1461,28,749,Success
3371,794,Account,7384,4391,366,119,Success
3372,8,Card,102963,2910,376,211,Success
3373,881,Branch,25592,3782,77,721,Fail
3374,164,Transaction,13857,145,257,447,Success
3375,397,Account,149975,416,295,356,Success
3376,231,Account,192652,2948,393,780,Success
3377,1045,Account,167857,4944,413,529,Success
3378,591,Product,125381,1553,352,635,Success
3379,1005,Customer,40183,4272,214,99,Success
3380,127,Branch,161074,3774,149,502,Success
3381,732,Customer,15428,4953,455,118,Success
3382,960,Loan,137905,3960,42,256,Success
3383,376,Card,176510,2488,40,116,Fail
3384,124,Account,16951,2340,472,684,Success
3385,131,Branch,109512,2508,309,340,Success
3386,173,Product,144037,2813,200,494,Success
3387,275,Account,40274,545,268,703,Fail
3388,300,Card,104445,1336,167,677,Success
3389,384,Loan,182583,2240,497,790,Fail
3390,1057,Account,47115,309,327,403,Success
3391,665,Account,47692,728,329,130,Success
3392,145,Card,194540,4563,472,642,Success
3393,604,Customer,189496,1699,209,385,Success
3394,112,Branch,66857,3947,467,286,Success
3395,394,Account,13609,4443,299,393,Success
3396,852,Card,15692,1689,365,513,Success
3397,495,Transaction,164813,108,136,217,Success
3398,1079,Customer,151528,530,373,335,Success
3399,967,Transaction,129974,1069,89,468,Success
3400,503,Loan,155078,3086,209,216,Success
3401,546,Transaction,143978,1500,80,108,Success
3402,755,Branch,177693,3605,45,246,Success
3403,237,Customer,96906,3569,323,22,Success
3404,238,Card,56062,3513,128,643,Success
3405,196,Card,2895,1617,435,82,Success
3406,30,Customer,93093,961,177,402,Success
3407,1027,Loan,168748,1572,479,710,Fail
3408,722,Account,157600,2497,434,258,Success
3409,1082,Account,4268,1708,216,262,Success
3410,23,Loan,3778,4875,94,50,Fail
3411,554,Card,176940,4721,125,782,Success
3412,939,Customer,6344,2582,482,469,Success
3413,24,Branch,31180,1777,92,635,Success
3414,619,Card,80837,2134,431,267,Success
3415,5,Customer,165665,4920,244,483,Success
3416,80,Card,52448,3856,89,731,Success
3417,1094,Account,97056,1332,312,492,Success
3418,819,Product,48987,2617,145,86,Success
3419,96,Product,118181,2534,410,198,Success
3420,384,Account,135953,2160,46,413,Success
3421,619,Account,22572,2712,167,309,Fail
3422,33,Product,120853,4089,71,413,Success
3423,767,Branch,14767,2906,69,747,Success
3424,386,Branch,58113,4705,222,500,Success
3425,541,Account,147180,551,78,728,Success
3426,751,Transaction,8371,3259,61,685,Success
3427,145,Customer,49377,3724,398,697,Success
3428,685,Customer,39923,1783,236,765,Success
3429,930,Customer,184542,1374,175,147,Success
3430,955,Product,181448,2605,410,152,Fail
3431,142,Product,71910,748,285,719,Success
3432,674,Loan,123316,1425,35,207,Success
3433,996,Branch,170971,2541,470,234,Fail
3434,933,Transaction,62749,3887,129,571,Success
3435,445,Product,142828,2022,74,136,Fail
3436,744,Product,116916,1159,460,496,Success
3437,972,Account,48335,239,465,224,Success
3438,348,Card,38117,1171,149,212,Success
3439,692,Product,60209,1289,338,562,Success
3440,409,Transaction,7676,2107,95,790,Fail
3441,165,Customer,122951,2390,377,246,Success
3442,401,Loan,127837,640,228,186,Success
3443,1030,Transaction,180160,1171,455,719,Success
3444,652,Customer,111262,1913,56,632,Fail
3445,447,Branch,20259,2017,431,35,Fail
3446,669,Branch,138782,3218,332,46,Success
3447,621,Customer,191710,1233,333,481,Success
3448,681,Account,97308,529,179,689,Success
3449,1053,Card,34234,1923,105,150,Success
3450,788,Product,170054,1340,188,642,Fail
3451,965,Product,80706,1837,354,587,Success
3452,318,Account,33031,3005,19,688,Success
3453,370,Loan,145825,853,498,448,Success
3454,64,Branch,37130,3713,41,517,Success
3455,288,Product,195493,1990,250,719,Success
3456,773,Loan,37564,3083,119,541,Success
3457,571,Customer,11505,4497,492,229,Success
3458,589,Customer,146954,1166,161,478,Fail
3459,922,Customer,41143,618,159,526,Success
3460,155,Product,78898,3688,408,154,Success
3461,75,Customer,185776,3269,218,634,Success
3462,66,Branch,76507,1838,13,592,Success
3463,163,Loan,119549,2944,90,775,Success
3464,403,Product,102559,1505,283,100,Fail
3465,488,Card,74113,904,198,538,Fail
3466,212,Transaction,144427,2160,107,171,Success
3467,650,Loan,133811,3265,435,36,Success
3468,631,Loan,80504,2519,72,626,Success
3469,46,Transaction,140971,2049,278,234,Success
3470,119,Branch,144193,4172,101,722,Success
3471,39,Card,66854,328,371,746,Success
3472,317,Product,180294,2050,351,537,Success
3473,439,Customer,66093,34,319,285,Success
3474,930,Customer,113646,468,330,593,Success
3475,162,Loan,37516,2477,444,243,Success
3476,486,Customer,14548,825,203,551,Success
3477,737,Loan,196708,234,439,779,Success
3478,1015,Branch,42278,892,405,58,Success
3479,421,Branch,23845,3154,424,125,Success
3480,11,Branch,33026,2647,155,207,Success
3481,230,Product,72991,2662,132,376,Success
3482,842,Product,50950,101,73,746,Success
3483,543,Card,13502,4384,108,106,Success
3484,85,Card,134475,654,155,42,Success
3485,154,Loan,85184,1794,472,132,Fail
3486,965,Customer,69642,3281,312,795,Success
3487,294,Account,117005,1987,147,115,Success
3488,995,Product,37800,4197,138,704,Success
3489,368,Branch,38562,1022,318,321,Success
3490,76,Customer,103486,1229,300,112,Success
3491,847,Product,142262,3959,324,329,Success
3492,483,Branch,86795,3604,496,556,Success
3493,257,Account,153037,3183,444,513,Success
3494,14,Product,88607,1261,54,663,Success
3495,774,Account,50434,3856,372,411,Success
3496,932,Transaction,160886,886,177,536,Success
3497,260,Branch,110516,2573,364,408,Success
3498,559,Customer,90316,4839,315,522,Success
3499,955,Product,87269,3024,346,390,Success
3500,176,Loan,8768,121,102,566,Success
3501,390,Transaction,22444,2586,424,463,Success
3502,1073,Product,80937,3468,411,432,Success
3503,785,Customer,42571,4107,450,777,Success
3504,85,Loan,109025,710,427,383,Success
3505,995,Customer,154847,2921,392,776,Success
3506,144,Customer,76149,4386,405,190,Success
3507,1032,Account,181049,3872,285,36,Fail
3508,464,Transaction,11703,1344,336,734,Success
3509,639,Customer,153511,1667,140,469,Success
3510,514,Card,69892,460,445,323,Success
3511,735,Loan,169557,4206,63,184,Success
3512,362,Card,83569,3512,383,647,Success
3513,795,Branch,195108,2105,432,143,Success
3514,959,Product,140005,17,201,220,Success
3515,217,Customer,147374,927,237,564,Success
3516,420,Loan,77700,1660,110,227,Fail
3517,868,Product,34940,1536,196,241,Success
3518,354,Account,177363,4772,39,411,Fail
3519,717,Account,29029,520,23,165,Success
3520,683,Account,99196,1124,180,567,Success
3521,100,Branch,124390,1019,125,548,Success
3522,587,Product,142878,2816,58,58,Success
3523,155,Branch,178573,2630,13,96,Success
3524,103,Product,148136,1032,30,580,Success
3525,10,Account,74407,241,105,317,Success
3526,173,Branch,97500,110,326,663,Success
3527,684,Customer,165937,4013,264,292,Success
3528,357,Transaction,168547,2080,461,22,Success
3529,783,Customer,192707,2279,449,233,Success
3530,460,Card,56724,1155,257,593,Fail
3531,485,Customer,34189,1556,246,469,Success
3532,1079,Product,71548,4979,466,183,Success
3533,976,Product,54360,1999,284,232,Success
3534,711,Customer,21743,1365,159,534,Fail
3535,3,Customer,32451,1193,189,546,Success
3536,954,Loan,188615,2190,357,122,Success
3537,177,Card,196544,4926,157,378,Success
3538,296,Branch,166659,22,108,383,Fail
3539,1069,Account,15012,4748,146,347,Fail
3540,843,Customer,130535,3542,177,641,Success
3541,848,Transaction,155456,888,6,351,Success
3542,365,Product,106769,2818,375,64,Success
3543,307,Transaction,185009,1187,126,408,Success
3544,362,Transaction,179091,4200,199,453,Success
3545,208,Transaction,55850,3856,376,126,Success
3546,970,Card,81870,2500,341,88,Success
3547,628,Customer,126545,1889,352,88,Success
3548,915,Account,138129,4987,209,506,Fail
3549,974,Card,121067,4199,249,350,Success
3550,1009,Branch,166195,3880,255,714,Fail
3551,66,Branch,122095,4142,240,617,Success
3552,518,Card,105308,4287,143,226,Success
3553,936,Transaction,11860,3677,335,212,Success
3554,783,Customer,79764,481,254,395,Success
3555,836,Loan,51855,4569,156,555,Success
3556,69,Card,76034,2820,410,616,Success
3557,38,Account,9935,3801,425,225,Success
3558,455,Loan,91278,1892,165,352,Success
3559,914,Loan,193942,1085,470,127,Success
3560,636,Product,10022,4807,10,731,Fail
3561,173,Customer,126901,2110,204,123,Success
3562,105,Account,22165,664,436,441,Success
3563,464,Account,60268,3589,231,727,Success
3564,310,Branch,27647,4151,15,341,Success
3565,183,Transaction,104108,868,55,200,Success
3566,130,Product,2871,2418,43,125,Success
3567,679,Customer,159809,3458,407,540,Success
3568,673,Transaction,75783,2560,397,602,Success
3569,353,Branch,191056,376,405,181,Success
3570,954,Transaction,177043,1584,204,749,Success
3571,744,Transaction,12836,3838,239,642,Success
3572,797,Account,191716,692,198,402,Success
3573,887,Card,79357,2965,258,600,Success
3574,617,Transaction,153458,2325,161,277,Success
3575,1014,Loan,95145,916,215,382,Success
3576,710,Product,186137,2499,395,798,Success
3577,662,Account,156240,2261,400,531,Success
