TransactionID,CustomerID,DateKey,Amount,Channel,TransactionType,IsFlagged
11444,1786,177,546,ATM,Withdrawal,0
11445,142,638,82378,Online,Transfer,0
11446,1499,51,99928,Online,Payment,0
11447,135,691,16467,ATM,Payment,0
11448,2677,268,22547,Online,Withdrawal,0
11449,2402,243,32867,Online,Payment,0
11450,1114,961,26077,ATM,Transfer,0
11451,2355,70,42949,Online,Withdrawal,0
11452,871,459,35868,ATM,Withdrawal,1
11453,2913,76,28743,ATM,Withdrawal,0
11454,1078,163,12711,Online,Deposit,0
11455,1874,973,79187,POS,Deposit,0
11456,1012,539,82913,Online,Withdrawal,0
11457,1141,499,99436,ATM,Deposit,0
11458,19,733,84268,Online,Deposit,0
11459,1434,460,61931,Online,Withdrawal,0
11460,380,540,85910,ATM,Withdrawal,0
11461,2284,978,68222,Online,Payment,0
11462,973,794,82994,POS,Transfer,0
11463,1872,460,52323,Online,Withdrawal,0
11464,2368,956,72755,ATM,Transfer,0
11465,2061,344,96219,POS,Transfer,1
11466,1090,6,53480,Online,Deposit,0
11467,658,876,66558,Online,Payment,0
11468,2288,199,85415,Online,Deposit,0
11469,843,978,49877,Online,Payment,0
11470,2104,939,70496,ATM,Transfer,0
11471,1167,10,40629,POS,Deposit,0
11472,69,196,70850,POS,Transfer,0
11473,1145,735,97746,Online,Deposit,0
11474,751,31,80137,Online,Deposit,0
11475,917,366,64042,ATM,Transfer,1
11476,380,224,25343,Online,Transfer,0
11477,1563,370,43426,Online,Deposit,0
11478,1243,804,4124,POS,Withdrawal,0
11479,680,886,85401,ATM,Payment,0
11480,2135,19,75778,POS,Payment,0
11481,1245,776,13270,Online,Payment,0
11482,1379,135,15015,POS,Deposit,0
11483,2278,790,25602,ATM,Transfer,0
11484,1002,864,271,POS,Payment,0
11485,111,651,45031,POS,Deposit,0
11486,1191,193,59525,ATM,Payment,0
11487,2052,545,93337,Online,Transfer,0
11488,2445,974,93334,ATM,Payment,0
11489,2397,275,60714,Online,Withdrawal,0
11490,660,816,91133,POS,Transfer,0
11491,425,384,71003,Online,Transfer,0
11492,2864,495,78590,ATM,Transfer,0
11493,29,975,12090,POS,Payment,0
11494,1837,657,86239,ATM,Transfer,0
11495,1855,33,32006,ATM,Withdrawal,0
11496,1214,759,19032,POS,Deposit,0
11497,1200,741,78359,POS,Deposit,0
11498,2219,735,28220,ATM,Withdrawal,0
11499,2913,87,48260,ATM,Payment,0
11500,1437,414,67289,POS,Withdrawal,0
11501,1750,834,21749,POS,Deposit,0
11502,766,573,66496,Online,Deposit,0
11503,991,695,12951,ATM,Deposit,0
11504,1544,683,23931,ATM,Transfer,0
11505,1418,328,76491,POS,Withdrawal,0
11506,291,553,42950,Online,Transfer,0
11507,1945,56,41637,Online,Deposit,0
11508,381,777,28455,POS,Deposit,0
11509,801,287,58790,ATM,Withdrawal,0
11510,1928,294,87147,Online,Deposit,0
11511,1430,243,2370,Online,Deposit,0
11512,1077,350,53311,ATM,Withdrawal,0
11513,312,785,37995,POS,Deposit,0
11514,1112,37,9368,Online,Transfer,0
11515,466,869,59804,POS,Payment,0
11516,1880,1063,96746,POS,Payment,0
11517,2670,494,71642,Online,Withdrawal,0
11518,638,969,10094,ATM,Payment,0
11519,53,958,33204,POS,Deposit,0
11520,1667,513,62967,ATM,Transfer,0
11521,1772,143,20859,ATM,Withdrawal,0
11522,1310,846,93128,ATM,Payment,0
11523,1441,509,75011,ATM,Transfer,0
11524,2096,894,70741,ATM,Deposit,0
11525,563,653,32267,ATM,Withdrawal,0
11526,2134,863,96167,Online,Payment,0
11527,1093,530,40912,POS,Transfer,0
11528,2551,472,79315,ATM,Deposit,0
11529,1314,318,73381,ATM,Withdrawal,0
11530,2698,748,10478,POS,Payment,0
11531,2495,991,32821,Online,Payment,0
11532,545,363,86255,POS,Payment,0
11533,634,146,71921,ATM,Deposit,0
11534,1741,625,39487,Online,Transfer,0
11535,519,986,46945,POS,Withdrawal,0
11536,238,860,46259,ATM,Transfer,0
11537,1720,812,30479,POS,Withdrawal,0
11538,1832,116,30152,ATM,Deposit,0
11539,2113,77,65199,POS,Withdrawal,0
11540,1733,74,1602,Online,Withdrawal,0
11541,1403,429,61861,ATM,Withdrawal,0
11542,223,612,16045,POS,Transfer,0
11543,2338,287,92429,POS,Deposit,0
11544,2124,774,48931,ATM,Deposit,0
11545,767,700,10356,Online,Payment,0
11546,2729,631,96430,ATM,Payment,0
11547,19,538,14884,Online,Transfer,0
11548,923,1087,23774,Online,Withdrawal,0
11549,2595,905,70433,Online,Deposit,0
11550,400,874,45439,ATM,Transfer,0
11551,2898,531,50882,POS,Withdrawal,0
11552,2918,740,94382,Online,Transfer,0
11553,695,721,30882,ATM,Transfer,0
11554,1051,787,87397,POS,Deposit,0
11555,17,307,43848,POS,Transfer,0
11556,1805,825,46033,ATM,Withdrawal,0
11557,2650,98,12627,POS,Withdrawal,0
11558,2006,58,36127,POS,Transfer,0
11559,1444,364,4381,ATM,Payment,0
11560,1164,728,35806,Online,Deposit,0
11561,2603,952,90433,ATM,Transfer,0
11562,1099,996,61674,ATM,Transfer,0
11563,2316,364,71880,POS,Deposit,0
11564,1696,520,69741,Online,Withdrawal,0
11565,2508,58,15679,ATM,Withdrawal,0
11566,487,859,39830,ATM,Withdrawal,0
11567,1172,523,33503,ATM,Transfer,1
11568,1926,925,38674,ATM,Deposit,0
11569,943,614,89264,ATM,Deposit,1
11570,682,63,80013,POS,Payment,0
11571,2986,703,96518,POS,Transfer,0
11572,2788,952,81825,POS,Transfer,0
11573,2712,770,28987,ATM,Payment,0
11574,2584,426,79572,Online,Deposit,0
11575,26,962,54335,Online,Deposit,0
11576,1149,971,80298,POS,Deposit,1
11577,2239,879,18221,ATM,Transfer,0
11578,256,330,16564,POS,Payment,0
11579,935,567,49012,POS,Payment,0
11580,2342,388,36501,ATM,Transfer,0
11581,525,259,54334,ATM,Deposit,0
11582,963,41,43558,POS,Payment,0
11583,770,869,41322,Online,Deposit,0
11584,1734,203,13484,ATM,Payment,0
11585,2774,278,52401,Online,Deposit,0
11586,1119,511,566,POS,Transfer,0
11587,1852,723,11570,Online,Transfer,0
11588,485,183,69366,POS,Deposit,1
11589,1983,1082,9236,Online,Payment,1
11590,1659,1091,18592,Online,Transfer,0
11591,1866,45,86209,Online,Transfer,0
11592,1730,981,56579,ATM,Payment,0
11593,1677,213,15675,POS,Transfer,0
11594,2978,730,9966,Online,Transfer,0
11595,2362,902,65035,Online,Withdrawal,0
11596,2566,672,53842,ATM,Withdrawal,0
11597,1916,192,74319,ATM,Withdrawal,0
11598,2619,274,70644,POS,Deposit,0
11599,160,561,34354,POS,Payment,0
11600,1373,213,71780,ATM,Transfer,0
11601,2691,419,20535,Online,Payment,0
11602,1201,282,69300,POS,Payment,0
11603,1360,281,95198,POS,Transfer,0
11604,2520,166,81621,Online,Withdrawal,0
11605,2012,290,77869,Online,Withdrawal,0
11606,2154,944,43644,ATM,Withdrawal,0
11607,643,785,24463,Online,Transfer,0
11608,2886,558,78535,ATM,Deposit,0
11609,1623,899,33406,ATM,Withdrawal,0
11610,1598,404,95638,Online,Transfer,0
11611,85,779,62045,Online,Payment,0
11612,2630,1071,78544,POS,Payment,0
11613,1814,391,77837,Online,Payment,0
11614,580,26,15384,Online,Deposit,0
11615,283,936,72491,Online,Transfer,0
11616,247,674,60983,POS,Deposit,0
11617,2350,976,61603,POS,Withdrawal,0
11618,2370,829,31608,POS,Payment,0
11619,552,768,16670,Online,Payment,0
11620,2761,308,92285,POS,Transfer,0
11621,661,663,45937,POS,Transfer,0
11622,37,311,24701,Online,Transfer,0
11623,2058,182,2889,ATM,Withdrawal,0
11624,2456,636,73365,ATM,Payment,0
11625,106,79,93719,Online,Deposit,0
11626,1884,426,40149,ATM,Payment,0
11627,1957,685,69103,ATM,Deposit,0
11628,545,1022,75986,Online,Payment,0
11629,1654,558,25965,ATM,Withdrawal,0
11630,218,488,47549,POS,Withdrawal,0
11631,433,478,9720,Online,Transfer,0
11632,1060,657,3168,Online,Deposit,0
11633,2115,210,55437,ATM,Transfer,0
11634,1572,841,94894,ATM,Withdrawal,0
11635,2664,792,97058,ATM,Deposit,0
11636,450,910,57235,Online,Transfer,0
11637,971,866,52289,ATM,Withdrawal,0
11638,77,888,40575,ATM,Transfer,0
11639,1308,643,59258,ATM,Withdrawal,0
11640,723,917,55102,POS,Payment,0
11641,2992,447,84865,ATM,Deposit,0
11642,1691,840,20925,ATM,Payment,0
11643,2823,224,8413,Online,Transfer,0
11644,2102,340,67865,ATM,Deposit,0
11645,1283,832,76835,POS,Withdrawal,0
11646,1386,129,62690,Online,Payment,0
11647,2783,416,10311,Online,Deposit,0
11648,1690,317,26595,POS,Withdrawal,1
11649,508,976,58337,Online,Deposit,0
11650,657,687,72561,Online,Transfer,0
11651,38,917,98484,Online,Transfer,0
11652,572,353,14103,ATM,Withdrawal,0
11653,1365,1089,47003,ATM,Withdrawal,0
11654,241,694,4900,POS,Payment,0
11655,63,1048,55553,POS,Payment,0
11656,1545,541,9499,ATM,Withdrawal,0
11657,1769,313,2274,ATM,Deposit,0
11658,2498,638,93299,Online,Payment,0
11659,424,258,38047,Online,Withdrawal,0
11660,39,501,53526,Online,Deposit,0
11661,505,796,40413,Online,Transfer,1
11662,738,743,71066,ATM,Withdrawal,0
11663,1025,857,72148,POS,Payment,0
11664,1062,1076,44138,ATM,Deposit,0
11665,2161,196,26932,ATM,Deposit,0
11666,1965,572,53194,ATM,Payment,0
11667,1164,541,127,POS,Withdrawal,0
11668,2572,468,48569,Online,Transfer,1
11669,1510,42,44255,Online,Deposit,0
11670,1105,754,75501,Online,Deposit,0
11671,2299,578,94259,Online,Payment,0
11672,725,420,92801,ATM,Payment,0
11673,2354,199,11673,Online,Transfer,0
11674,805,1060,91601,POS,Payment,0
11675,1021,935,58793,POS,Payment,0
11676,1485,470,44211,ATM,Deposit,0
11677,1062,704,36136,Online,Transfer,0
11678,904,1052,60113,POS,Transfer,0
11679,2349,230,63081,Online,Payment,0
11680,1800,661,53981,Online,Transfer,0
11681,2476,465,94143,POS,Payment,0
11682,2354,676,2456,Online,Deposit,0
11683,2683,898,22834,Online,Transfer,1
11684,2906,220,62370,ATM,Withdrawal,0
11685,1432,945,29512,POS,Deposit,0
11686,346,1055,14294,ATM,Transfer,0
11687,1512,952,50547,ATM,Payment,0
11688,335,5,88834,ATM,Transfer,0
11689,1513,799,36795,ATM,Payment,1
11690,2252,411,87861,ATM,Payment,0
11691,719,803,13690,Online,Deposit,0
11692,2233,851,83789,ATM,Deposit,0
11693,1619,306,67737,ATM,Deposit,0
11694,2337,933,52002,ATM,Transfer,0
11695,934,98,741,POS,Transfer,0
11696,2099,281,60722,ATM,Withdrawal,0
11697,105,95,64719,ATM,Withdrawal,1
11698,529,487,13290,ATM,Transfer,0
11699,2198,594,25312,ATM,Deposit,0
11700,2466,335,99455,Online,Transfer,0
11701,2405,660,75169,ATM,Payment,0
11702,2196,678,95025,Online,Withdrawal,0
11703,498,753,31862,Online,Withdrawal,0
11704,1477,235,16386,ATM,Withdrawal,0
11705,2042,1006,21099,POS,Transfer,0
11706,1015,409,1491,POS,Payment,1
11707,2341,962,96154,POS,Transfer,0
11708,2342,318,95170,POS,Payment,0
11709,1333,138,76689,POS,Payment,0
11710,1761,858,12696,ATM,Payment,0
11711,2261,659,32098,ATM,Transfer,0
11712,1116,390,47777,Online,Deposit,1
11713,910,70,78257,Online,Payment,0
11714,1416,517,70928,Online,Transfer,0
11715,2777,743,55270,Online,Transfer,0
11716,2966,768,20470,Online,Transfer,0
11717,158,872,92146,Online,Payment,0
11718,2006,987,51206,ATM,Transfer,0
11719,1189,628,99786,POS,Transfer,1
11720,971,987,41293,POS,Payment,0
11721,1866,755,6834,Online,Deposit,0
11722,2306,503,53586,POS,Deposit,0
11723,2612,706,65036,Online,Withdrawal,0
11724,112,317,32844,ATM,Payment,0
11725,2226,673,34710,POS,Deposit,0
11726,2887,281,91612,POS,Transfer,0
11727,712,671,50547,ATM,Deposit,0
11728,78,833,66837,ATM,Withdrawal,0
11729,2020,462,72478,Online,Withdrawal,0
11730,1778,883,60292,Online,Deposit,0
11731,1495,811,33326,ATM,Payment,0
11732,807,1013,83824,ATM,Deposit,0
11733,1541,862,55033,POS,Withdrawal,0
11734,2916,398,59512,POS,Transfer,0
11735,2721,829,1530,Online,Transfer,0
11736,1902,692,67827,ATM,Transfer,0
11737,2927,547,12932,Online,Payment,0
11738,1293,905,26404,ATM,Withdrawal,0
11739,1800,572,43244,Online,Withdrawal,0
11740,102,855,44518,POS,Withdrawal,0
11741,1227,1018,13814,Online,Withdrawal,0
11742,1549,216,28430,POS,Withdrawal,0
11743,1073,845,46827,Online,Payment,0
11744,1545,993,53534,ATM,Deposit,0
11745,957,630,97668,ATM,Withdrawal,0
11746,2255,577,68258,POS,Withdrawal,0
11747,1505,80,16920,Online,Deposit,0
11748,2614,667,71403,ATM,Deposit,0
11749,2050,806,79802,ATM,Deposit,0
11750,1762,597,96975,POS,Deposit,0
11751,1114,576,70905,ATM,Deposit,0
11752,1735,22,11623,ATM,Deposit,0
11753,1050,183,52431,ATM,Deposit,0
11754,734,519,71408,POS,Withdrawal,0
11755,2728,840,66337,ATM,Deposit,0
11756,266,1025,257,Online,Deposit,0
11757,2631,213,58869,Online,Payment,0
11758,523,88,5702,POS,Deposit,0
11759,106,6,10589,ATM,Transfer,0
11760,85,306,36701,Online,Withdrawal,0
11761,1018,602,61512,ATM,Transfer,0
11762,2004,753,61423,Online,Deposit,0
11763,1775,759,34416,POS,Transfer,0
11764,2271,67,55864,POS,Transfer,1
11765,1209,920,28522,ATM,Withdrawal,0
11766,1323,894,60407,Online,Withdrawal,0
11767,1115,761,48935,Online,Deposit,0
11768,1184,1009,98748,ATM,Deposit,0
11769,2185,1001,49996,POS,Transfer,0
11770,2805,823,30706,POS,Withdrawal,0
11771,1277,86,26651,POS,Deposit,0
11772,740,218,67132,POS,Withdrawal,0
11773,1669,201,64177,Online,Deposit,0
11774,1754,16,34617,Online,Payment,0
11775,813,73,83343,POS,Deposit,0
11776,2660,28,14080,POS,Payment,0
11777,2163,155,41745,Online,Payment,0
11778,2002,65,53781,ATM,Transfer,0
11779,1864,406,73512,ATM,Withdrawal,0
11780,831,267,80430,POS,Payment,0
11781,482,247,72356,POS,Payment,0
11782,420,708,77262,ATM,Withdrawal,0
11783,2045,582,55474,Online,Transfer,0
11784,2073,280,13499,Online,Withdrawal,0
11785,2233,621,64520,ATM,Transfer,0
11786,88,684,62476,POS,Deposit,0
11787,2205,5,43464,ATM,Withdrawal,0
11788,716,986,75793,POS,Withdrawal,0
11789,2939,789,78318,ATM,Transfer,0
11790,2076,650,97504,Online,Transfer,0
11791,2545,833,17681,ATM,Transfer,0
11792,1882,260,17086,ATM,Payment,1
11793,1087,612,92787,ATM,Transfer,0
11794,1034,581,69236,POS,Deposit,0
11795,1392,546,82577,ATM,Withdrawal,0
11796,236,1047,92404,ATM,Deposit,0
11797,2066,906,91093,Online,Payment,0
11798,1243,341,71080,ATM,Withdrawal,0
11799,740,47,66352,Online,Payment,0
11800,2412,709,58092,ATM,Payment,0
11801,1465,633,47917,Online,Withdrawal,0
11802,2273,892,83906,POS,Withdrawal,0
11803,1564,264,45582,ATM,Deposit,0
11804,1222,109,29784,Online,Withdrawal,0
11805,933,550,19261,POS,Transfer,0
11806,1775,72,82425,ATM,Deposit,0
11807,689,796,78664,POS,Deposit,0
11808,959,171,33233,ATM,Deposit,0
11809,1040,312,38740,Online,Deposit,0
11810,1557,687,51759,Online,Deposit,0
11811,2607,70,96277,Online,Withdrawal,0
11812,620,849,59711,ATM,Withdrawal,1
11813,525,98,65208,ATM,Deposit,0
11814,1704,197,25894,ATM,Deposit,0
11815,718,406,52056,POS,Deposit,0
11816,2539,752,80780,ATM,Payment,0
11817,1366,270,89136,Online,Deposit,0
11818,1246,604,52485,Online,Deposit,0
11819,1871,1091,77188,POS,Withdrawal,0
11820,1846,570,72623,ATM,Withdrawal,0
11821,1151,1086,9526,ATM,Deposit,0
11822,2,789,27534,ATM,Deposit,0
11823,121,794,65141,Online,Transfer,0
11824,1418,937,21875,Online,Payment,0
11825,2325,617,60941,Online,Transfer,0
11826,304,320,56174,ATM,Deposit,0
11827,2450,925,42057,ATM,Deposit,0
11828,1118,1056,39914,Online,Transfer,1
11829,2236,224,73353,ATM,Transfer,0
11830,558,27,51084,ATM,Payment,0
11831,1025,690,23313,POS,Withdrawal,0
11832,2034,954,94936,ATM,Deposit,0
11833,156,520,4928,Online,Transfer,0
11834,355,405,34243,POS,Transfer,0
11835,955,606,52623,POS,Withdrawal,0
11836,2684,176,49623,ATM,Withdrawal,0
11837,2061,622,43620,ATM,Payment,1
11838,1936,109,46810,ATM,Transfer,0
11839,1323,337,57177,ATM,Payment,0
11840,1144,745,75731,Online,Payment,0
11841,1996,1020,16150,Online,Payment,0
11842,1946,1059,21590,POS,Withdrawal,0
11843,42,663,52623,POS,Payment,0
11844,2591,191,74664,Online,Withdrawal,0
11845,2462,295,62553,POS,Deposit,0
11846,690,430,12256,POS,Deposit,0
11847,1942,138,33427,ATM,Payment,0
11848,903,548,97227,ATM,Withdrawal,0
11849,320,148,13153,Online,Withdrawal,0
11850,1159,39,65953,Online,Transfer,0
11851,2102,322,60315,Online,Withdrawal,0
11852,2812,426,32504,Online,Payment,0
11853,2539,944,94208,POS,Deposit,0
11854,2160,878,5452,ATM,Deposit,1
11855,847,166,33913,POS,Transfer,0
11856,916,716,47676,ATM,Payment,0
11857,2428,38,91481,POS,Payment,0
11858,511,608,86372,ATM,Deposit,0
11859,713,767,95903,Online,Payment,0
11860,2813,705,30320,ATM,Withdrawal,0
11861,1014,387,75805,POS,Transfer,1
11862,425,53,28887,POS,Payment,0
11863,1286,670,49313,POS,Payment,0
11864,1424,348,74962,POS,Payment,1
11865,2136,618,75996,ATM,Deposit,1
11866,2625,159,21958,POS,Deposit,0
11867,327,492,79510,Online,Deposit,0
11868,1296,559,34355,POS,Payment,0
11869,2253,310,49576,ATM,Deposit,0
11870,785,486,65549,Online,Transfer,0
11871,2236,554,77103,ATM,Transfer,0
11872,1530,476,69741,ATM,Deposit,0
11873,2934,469,11770,ATM,Payment,0
11874,1133,943,57388,Online,Deposit,0
11875,473,836,39774,Online,Transfer,0
11876,137,242,82538,POS,Deposit,0
11877,2729,762,15179,POS,Transfer,0
11878,2017,889,21808,POS,Withdrawal,0
11879,301,966,84863,POS,Deposit,0
11880,472,695,35054,POS,Withdrawal,0
11881,183,614,61653,ATM,Transfer,0
11882,2328,499,58235,Online,Transfer,0
11883,884,931,74047,ATM,Payment,0
11884,1404,1096,76667,ATM,Withdrawal,0
11885,1597,1040,24674,ATM,Withdrawal,0
11886,767,505,61188,Online,Withdrawal,0
11887,2600,289,51901,Online,Withdrawal,0
11888,2999,494,39883,Online,Payment,0
11889,1288,407,11161,Online,Withdrawal,0
11890,1057,290,11408,POS,Deposit,0
11891,1633,436,18726,POS,Payment,1
11892,2581,272,16492,ATM,Transfer,0
11893,1181,1080,94694,POS,Withdrawal,0
11894,1370,1013,94048,Online,Payment,0
11895,2465,1007,15527,ATM,Payment,1
11896,1467,698,65550,POS,Withdrawal,0
11897,186,107,61541,ATM,Deposit,0
11898,2611,172,2177,ATM,Payment,0
11899,840,426,83095,POS,Payment,0
11900,223,804,1482,POS,Payment,0
11901,1267,42,96990,ATM,Withdrawal,0
11902,2772,519,99184,POS,Payment,0
11903,317,772,85757,ATM,Deposit,1
11904,1825,650,76930,Online,Deposit,0
11905,1220,505,52638,ATM,Withdrawal,0
11906,1906,140,65453,POS,Transfer,0
11907,2752,1046,29019,ATM,Withdrawal,0
11908,1384,407,11845,ATM,Deposit,1
11909,1722,189,8501,POS,Deposit,0
11910,2085,748,42300,Online,Deposit,0
11911,842,524,41434,ATM,Withdrawal,0
11912,507,1079,41416,ATM,Withdrawal,0
11913,185,847,59493,ATM,Payment,0
11914,1987,295,309,Online,Transfer,0
11915,775,911,17460,ATM,Deposit,0
11916,1897,428,55844,ATM,Payment,0
11917,1119,139,38751,Online,Payment,0
11918,2204,229,63803,Online,Deposit,0
11919,2156,497,75229,POS,Withdrawal,0
11920,1661,53,84240,POS,Transfer,0
11921,78,696,2763,Online,Withdrawal,0
11922,2117,226,79829,Online,Deposit,0
11923,1947,79,18499,POS,Withdrawal,0
11924,2494,535,82979,Online,Transfer,0
11925,2653,169,15415,Online,Withdrawal,0
11926,2347,83,8143,POS,Transfer,0
11927,2610,766,31760,Online,Deposit,0
11928,1881,267,57078,ATM,Deposit,0
11929,2336,283,12288,Online,Transfer,0
11930,1306,714,80705,Online,Withdrawal,0
11931,2978,806,39168,POS,Payment,0
11932,786,1081,95272,Online,Withdrawal,1
11933,165,1078,10362,Online,Withdrawal,0
11934,2182,900,40223,Online,Deposit,0
11935,1761,608,74102,POS,Payment,0
11936,2796,352,26039,POS,Transfer,0
11937,2737,116,42190,Online,Withdrawal,0
11938,2577,691,4114,Online,Payment,0
11939,1531,164,35539,Online,Deposit,0
11940,2857,36,2435,Online,Payment,1
11941,985,981,58063,Online,Payment,0
11942,929,959,97481,Online,Payment,0
11943,2412,826,88112,Online,Deposit,0
11944,1826,690,6755,Online,Transfer,0
11945,1971,619,27870,ATM,Payment,0
11946,2544,461,42330,POS,Withdrawal,0
11947,1291,466,18979,Online,Withdrawal,0
11948,1421,1045,22168,Online,Withdrawal,0
11949,1577,890,78526,Online,Deposit,0
11950,1040,249,87664,ATM,Payment,0
11951,945,251,72697,POS,Deposit,0
11952,850,972,19379,ATM,Transfer,0
11953,2901,449,17193,ATM,Withdrawal,0
11954,1883,291,80660,Online,Deposit,0
11955,2597,511,46083,ATM,Transfer,0
11956,2991,1029,20919,ATM,Payment,0
11957,2778,634,17225,Online,Payment,0
11958,1921,164,51113,POS,Payment,0
11959,1454,272,13029,ATM,Transfer,0
11960,1414,1032,37958,ATM,Deposit,0
11961,259,557,95416,POS,Deposit,0
11962,108,609,21576,ATM,Payment,0
11963,712,47,98387,ATM,Transfer,0
11964,1071,644,93651,ATM,Payment,0
11965,2760,883,13345,POS,Payment,0
11966,1757,515,88070,Online,Transfer,0
11967,1827,296,42693,Online,Deposit,0
11968,1099,1061,82728,Online,Transfer,0
11969,2869,813,14755,POS,Payment,0
11970,1121,416,53484,Online,Transfer,0
11971,1930,865,16860,Online,Deposit,0
11972,2547,443,54432,POS,Deposit,0
11973,1997,416,4814,Online,Payment,0
11974,448,167,98419,POS,Payment,0
11975,34,436,16232,ATM,Payment,0
11976,63,998,7585,ATM,Payment,0
11977,35,1058,23745,Online,Transfer,0
11978,297,667,39224,ATM,Withdrawal,0
11979,2702,486,74385,ATM,Payment,0
11980,996,1005,47345,Online,Transfer,0
11981,2101,154,69693,POS,Transfer,1
11982,870,267,77347,Online,Withdrawal,0
11983,1613,569,54889,Online,Withdrawal,0
11984,441,258,12411,ATM,Payment,0
11985,50,286,46334,ATM,Withdrawal,0
11986,1833,650,42956,Online,Payment,0
11987,1030,684,88678,POS,Withdrawal,0
11988,2270,481,15839,POS,Transfer,0
